City,Latitude,Longitude,Name,PostalCode,State
Jamaica Plain,42.31451355,-71.10318078,Samuel Adams Brewery,2130,MA
Birmingham,33.5128,-86.79074,Trimtab Brewing Company,35233,AL
Houston,29.7761,-95.4159,Buffalo Bayou Brewing Co.,77007,TX
Beaverton,45.53113125,-122.8423431,Golden Valley Brewery & Pub,97006,OR
New York,40.758053,-73.98174,Heartland Brewery,10036,NY
Interlaken,42.57783,-76.67479,Americana Vineyards Winery,14847,NY
South Glens Falls,43.29522,-73.63652,Common Roots Brewing Company,12803,NY
Romulus,42.75877,-76.77164,Goose Watch Winery,14541,NY
Hamburg,42.68977,-78.78102,Couzin's,14075,NY
Concord,37.97806596,-122.0338092,E.J. Phair Brewing Company & Alehouse,94520,CA
Louisville,38.23242,-85.710075,BoomBozz Pizza & Taphouse,40204,KY
Carson,45.72899323,-121.8198519,Backwoods Brewing,98610,WA
Anderson,34.50286,-82.65219,Palmetto Moonshine,29624,SC
Nashville,36.045833,-86.955113,Brewhouse 100,37221,TN
Boynton Beach,26.5563,-80.075,Due South Brewing Co.,33426,FL
Omaha,41.2039,-96.197317,Tavern On Q,68135,NE
New Orleans,29.95585,-90.0631,Jackson Brewery,70130,LA
Buellton,34.6200818,-120.1879775,Firestone Walker Brewing Company,93427,CA
Houston,29.756294,-95.625549,Kroger,77077,TX
Houston,29.753689,-95.604916,Kroger,77077,TX
Blue Bell,40.152028,-75.3054,Whitpain Beverage,19422,PA
Pittsburgh,40.442112,-80.00056,Red Star Kombucha,15222,PA
Fullerton,33.85919198,-117.9043883,Addison's Homebrewing,92831,CA
Mcdonough,33.4138,-84.1582,Irish Bred Pub,30253,GA
Stockbridge,33.5134,-84.2306,Barley and Vine Growlers,30281,GA
Azusa,34.132416,-117.907845,Congregation Ale House,91702,CA
Hammond,41.61514,-87.51723,18th Street Brewery,46320,IN
Lodi,38.1367,-121.272,Five Window Beer,95240,CA
Asheville,35.60223123,-82.62447874,Noble Cider,28806,NC
Tallahassee,30.4352,-84.2907,Grassland Brewery,32304,FL
Marietta,33.9806,-84.5326,Southern Tea,30066,GA
Saratoga,37.2683,-122.0604,Mt Eden Vineyards,95070,CA
Rancho Cordova,38.5976,-121.2621,Bullet Proof Brands Co Inc,95742,CA
Tucson,32.2492,-111.0067,Dragoon Brewing Co LLC,85745,AZ
Rogers,36.31683,-94.11782,Ozark Beer Company,72756,AR
Detroit,42.329514,-83.04117,Granite City Food & Brewery,48243,MI
Felton,37.0292,-122.0725,Fruition Brewing Co Inc,95018,CA
Saint Augustine,29.8909,-81.3271,Bog Brewing Co,32084,FL
Soquel,37.0577,-121.9466,Osocalis Distillery,95073,CA
West Palm Beach,26.7142,-80.0995,Bullseye Restaurant Group,33409,FL
Santa Cruz,36.9812,-122.0313,Uncommon Brewers,95060,CA
Lake Havasu City,34.4723,-114.3499,Barley Brothers Brewery,86403,AZ
Capitola,36.983,-121.9431,Sante Adairius Rustic Ales,95010,CA
Kapolei,21.3095,-158.098,Coca-Cola Co,96707,HI
Santa Cruz,36.9587,-122.049,Santa Cruz Mountain Brewing,95060,CA
Honolulu,21.2867,-157.6994,Brew On-Line LLC,96825,HI
Oxnard,34.2365,-119.1801,BJ's Restaurant & Brewhouse,93036,CA
Delray Beach,26.4647,-80.1094,Tint America,33445,FL
Jupiter,26.9479,-80.1186,2 Man Brew LLC,33458,FL
Wilmington,39.73048,-75.63377,Bellefonte Brewing Company,19808,DE
Largo,27.91699,-82.79408,Barley Mow Brewing Company,33770,FL
Ocala,29.18382,-82.13724,Infinite Ale Works,34471,FL
Winter Garden,28.564094,-81.590592,Five Thymes Five,34787,FL
Fayetteville,36.06614,-94.16197,Puritan Brew Co,72701,AR
Charlotte,35.1525,-80.68,Barking Duck Brewing Co,28227,NC
Winston Salem,36.0821,-80.3411,Jugghead,27104,NC
Winston Salem,36.1016,-80.261,West End Tap Room,27101,NC
Charlotte,35.2455,-80.8095,Heist Brewery,28205,NC
Germanton,36.259,-80.2365,Germanton Winery,27019,NC
Asheville,35.5886,-82.5532,Green Man Brewing Co,28801,NC
Greensboro,36.0604,-79.8267,Natty Greene's Brewing Co,27403,NC
Charlotte,35.2812,-80.88,Coca-Cola Co,28216,NC
Charlotte,35.2014,-80.873,"Lenny Boy, LLC",28217,NC
Portland,45.51219,-122.64893,Barley Mill Pub,97214,OR
Los Angeles,34.04627339,-118.2421521,Mumford Brewing,90013,CA
Easton,40.67568,-75.24817,Boom-A-Rang Beverage,18045,PA
Anacortes,48.5194,-122.6129,Anacortes Brewery,98221,WA
Omaha,41.257951,-95.972334,Scriptown Brewing Co,68131,NE
Burlington,48.5421,-122.3395,Brew 532,98233,WA
Bryn Mawr,40.0235,-75.3227,Tin Lizard Brewing Co,19010,PA
Bend,44.0594,-121.3113,Deschutes Brewery Bend Public House,97703,OR
Prosser,46.2147,-119.7384,Chinook Wines,99350,WA
Sunnyside,46.3271,-120.0187,Valley Processing,98944,WA
Staunton,38.1472,-79.0743,Redbeard Brewing Co LLC,24401,VA
Concrete,48.5418,-121.8076,Challenger Ridge Llc,98237,WA
Riverhead,40.9169,-72.6635,Crooked Ladder Brewing Co,11901,NY
Willow City,30.4248,-98.7318,Bell Mountain Vineyards,78675,TX
Yakima,46.6022,-120.5076,Berchman's Brewing Co,98901,WA
Cabot,44.3814,-72.2576,Grateful Hands Brewery,5647,VT
Port Angeles,48.0883,-123.4176,Dungeness Brewing Co,98362,WA
Afton,38.0154,-78.841,Veritas Winery & Vineyard,22920,VA
Port Angeles,48.1017,-123.4774,Camaraderie Cellars,98363,WA
Cabot,44.379,-72.2583,Goodrich's Maple Farm,5647,VT
Amherst,37.5851,-79.0521,Loose Shoe Brewing Co LLC,24521,VA
Bedford,37.3369,-79.5185,Beale's Brewery & BBQ,24523,VA
Zillah,46.4539,-120.2443,Silver Lake Winery-Roza Hills,98953,WA
Charlottesville,38.0303,-78.4793,Starr Hill Brewery,22902,VA
Zillah,46.4419,-120.2585,Agate Field Vineyard Llc,98953,WA
Benton City,46.2763,-119.4545,Kiona Vineyards Winery,99320,WA
Bend,44.0781,-121.2985,Oregon Spirit Distillers,97701,OR
Fredericksburg,30.2691,-98.8724,Fischer & Wieser Spec Foods,78624,TX
Bellingham,48.7602,-122.4647,Kulshan Brewing Co,98225,WA
Leavenworth,47.5543,-120.775,Bourdeaux Cellars,98826,WA
Leavenworth,47.5962,-120.6596,Icicle Brewing Co,98826,WA
La Vista,41.188656,-96.08142,Nebraska Brewing Co,68128,NE
Hatboro,40.17926,-75.1056,Crooked Eye Brewery,19040,PA
Milton Freewater,45.9679,-118.3873,Old Opera Brewery Co,97862,OR
Mount Vernon,48.4428,-122.3422,Farmstrong Brewing,98273,WA
Leavenworth,47.5956,-120.6613,Kestrel Vintners,98826,WA
Bend,44.0564,-121.3285,10 Barrell Brewing,97701,OR
Shallotte,33.9857,-78.3581,Koolabrew,28470,NC
Asheville,35.5942,-82.5533,Greene Room,28801,NC
Charlotte,35.1855,-80.8809,The Olde Mecklenburg Brewery,28217,NC
Raleigh,35.8983,-78.7551,Biogaia Biologics Inc,27617,NC
Waxhaw,34.9254,-80.7408,Dreamweaver's Brewery LLC,28173,NC
Asheville,35.5665,-82.5374,French Broad Brewing,28803,NC
Boulder,40.0602,-105.2836,Augustina's Winery,80304,CO
Napa,38.3535,-122.2673,William Hill Estates,94558,CA
Castle Rock,39.4105,-104.87,Bubbles Liquor World,80109,CO
Albany,42.66182077,-73.74395593,Nine Pin Cider Works,12207,NY
Eugene,44.05687355,-123.109654,Ninkasi Brewing Tasting Room,97402,OR
Los Angeles,34.0563,-118.2817,Bling Beverages,90057,CA
Paso Robles,35.6989,-120.7344,Caparone Winery,93446,CA
Sun City Center,27.7155,-82.3525,International Brew Club,33573,FL
Phoenix,33.6093,-112.1324,Fry's Food And Drug,85053,AZ
Sonoita,31.6796,-110.6542,Bostock Winery,85637,AZ
Santa Barbara,34.4149,-119.6901,Brass Bear Brewing,93101,CA
Somerset,38.5998,-120.6749,Van Der Vijver Estate,95684,CA
San Luis Obispo,35.28579699,-120.6556452,Central Coast Brewing,93401,CA
Tempe,33.3641,-111.9424,Tempe Tint & Detail Window Tinting,85283,AZ
Boulder,40.074,-105.203,Finkel & Garf,80301,CO
Oakville,38.4491,-122.3795,Groth Vineyards & Winery,94562,CA
Colorado Springs,38.8664,-104.718,Nano 108 Brewing Company,80915,CO
Golden,39.7815,-105.2328,Holidaily Brewing Co,80403,CO
Colorado Springs,38.8901,-104.8181,Great Storm Brewing,80907,CO
High Point,35.988125,-80.00426654,Liberty Brewery & Grill,27262,NC
Rutherford,38.4408,-122.4264,Staglin Family Vineyard,94573,CA
Napa,38.2591,-122.2731,Delectus Winery,94558,CA
Denver,39.7503,-104.9952,Molson Coors Brewing Co.,80202,CO
Escondido,33.1099,-117.1157,Stone Brewing Co,92029,CA
Napa,38.3012,-122.2874,Stonehedge Winery,94559,CA
Palmdale,34.6144,-118.1399,"Transplants Brewing, LLC",93551,CA
Long Beach,33.77,-118.1895,Beachwood Blendery,90802,CA
Pismo Beach,35.1415,-120.6405,Pismo Brewing Co LLC,93449,CA
San Diego,32.7542,-117.2062,Modern Times Beer,92110,CA
Napa,38.386,-122.3514,Napa Point Brewing LLC,94558,CA
Sacramento,38.4315,-121.5257,Scribner Bend Vineyards,95832,CA
Lancaster,34.6586,-118.146,Bravery Brewing Co,93534,CA
Livermore,37.6495,-121.6966,White Crane Winery,94550,CA
San Diego,32.8192,-117.1516,Pepsi Beverages Co,92111,CA
Irvine,33.6846,-117.8508,Bayhawk Ales,92614,CA
Fort Collins,40.5231,-105.008,DC Oakes Brewhouse & Eatery,80521,CO
Tampa,28.1459,-82.3508,Rock & Brews,33647,FL
Phoenix,33.4487,-112.0169,Sonoran Brewing,85034,AZ
Santa Maria,34.8926,-120.2971,Clv Winery,93454,CA
Healdsburg,38.6115,-122.8713,Ascentia Wine Estates,95448,CA
Chandler,33.3201,-111.9128,Twisted Cactus,85226,AZ
Solvang,34.6376,-120.1418,Rusack Vineyards,93463,CA
Odessa,28.1914,-82.6263,Big Storm Pasco LLC,33556,FL
Walnut,34.0191,-117.8651,Sip's Brewing LLC,91789,CA
San Diego,32.892,-117.1444,Alesmith Brewing Co.,92126,CA
Pittsburg,38.033,-121.8822,E J Phair Brewing Co,94565,CA
Colorado Springs,38.8109,-104.8273,Bristol Brewing Co,80906,CO
Colorado Springs,38.878,-104.8128,Storybook Brewing,80907,CO
Littleton,39.6092,-105.0991,Avanti Winery,80123,CO
Berthoud,40.3044,-105.085,Berthoud Brewing Co,80513,CO
Boulder,40.0202,-105.2514,Timberline Brewing Co,80301,CO
Wheat Ridge,39.7874,-105.117,Miller Coors LLC,80033,CO
Denver,39.771,-104.9785,Happy Leaf Kombucha,80216,CO
Scottsdale,33.6287,-111.891,Four Peaks Grill & Tap,85260,AZ
Chesterland,41.522183,-81.352736,"Red, Wine & Brew - Chesterland",44026,OH
Cle Elum,47.1864,-120.8967,Mule & Elk Brewing Co,98922,WA
Kittery,43.09041614,-70.73598677,Tributary Brewing Company,3904,ME
Kissimmee,28.3078,-81.3311,Castle Church Brewing Cmnty,34744,FL
Surprise,33.6008,-112.3887,Council Brewery,85379,AZ
Boulder,40.0086,-105.2764,West Flanders Brewing Company,80302,CO
Orlando,28.4843,-81.4589,Pratinha Brewery LLC,32819,FL
Napa,38.5144,-122.1933,Bart Properties Inc,94558,CA
Winter Springs,28.7049,-81.281,Red Cypress Brewery LLC,32708,FL
Seminole,27.8707,-82.7356,Rapp Brewing Co,33777,FL
Peoria,33.5642,-112.2585,Freak'n Brew LLC,85345,AZ
Denver,39.7402,-105.0347,Seedstock Brewing Co,80204,CO
Placerville,38.6751,-120.6963,Holly's Hill Vineyards,95667,CA
Woodland Park,38.9687,-105.0343,Paradox Beer Co,80863,CO
Stockton,37.8954,-121.1012,Gnekow Family Winery,95215,CA
San Jose,37.3149,-121.8661,Hermitage Brewery,95112,CA
Boulder,40.0627,-105.2033,Avery Brewing Co,80303,CO
Calistoga,38.5897,-122.5562,Kenefick Ranch Winery,94515,CA
Miami,25.8482,-80.1845,Biscaynr Home Brew,33138,FL
Fort Collins,40.5896,-105.0456,Horse & Dragon Brewing Co,80524,CO
Angwin,38.5538,-122.4178,Cardinale Winery,94508,CA
Tarpon Springs,28.1417,-82.7318,Anclote Brew LLC,34689,FL
Napa,38.2727,-122.343,Charles Willow Lake,94559,CA
San Jose,37.32,-121.9083,Hapa's Brewing Co LLC,95126,CA
Templeton,35.5558,-120.7584,Zinalley Winery,93465,CA
Templeton,35.5555,-120.7344,Venteux Vineyards,93465,CA
Cave Creek,33.7541,-111.9699,Dethrone Beverages,85331,AZ
Stockton,37.9842,-121.2475,Anheuser-Busch Inc,95215,CA
Largo,27.8944,-82.7443,La La's Brew House,33771,FL
Saint Helena,38.5187,-122.447,Forman Vineyard,94574,CA
Hollister,36.8478,-121.3934,Ogeki Sake Usa Inc,95023,CA
Holiday,28.1813,-82.7403,Universal Fine Wine and Spirits,34691,FL
Elk Grove,38.3758,-121.3586,Handcraft Brewing,95624,CA
Winter Garden,28.56555848,-81.58597082,Moon Cricket Grille,34787,FL
Hermann,38.6968,-91.4473,Vintage Restaurant,65041,MO
Ashburn,39.01601,-77.47567,Lost Rhino Brewing Company,20147,VA
Bluemont,39.09961,-77.83191,Dirt Farm Brewery,20135,VA
Portland,45.48562,-122.75399,Raccoon Lodge & Brew Pub,97225,OR
Lafayette,30.215285,-92.049973,"Cajun Brewing, Inc.",70506,LA
Wilsonville,45.30067384,-122.7725729,McMenamins Wilsonville Old Church Brewery & Pub,97070,OR
Plymouth,42.38925,-83.506325,CJ's Brewing Company,48170,MI
Santa Ynez,34.58664757,-120.1031945,Sunstone Vineyards & Winery,93460,CA
Lockport,43.13936,-78.69602,Consumer's Beverages,14094,NY
Orlando,28.5552,-81.2855,Betty's Laughing Horse Tavern,32807,FL
Deland,29.0232,-81.3241,Super Discount Beverages,32720,FL
Orlando,28.533,-81.3829,Orlando Brewing,32801,FL
Columbus,32.4664,-84.9935,Cannon Brew Pub,31901,GA
Land O Lakes,28.2134,-82.5084,Boom Brewing Inc,34638,FL
Saint Petersburg,27.8222,-82.67,Dissent Brewing,33714,FL
Clearwater,27.9739,-82.7089,Brew Garden,33759,FL
Orlando,28.4881,-81.3302,ORANGE BLOSSOM PILSNER,32812,FL
Deland,29.028,-81.2791,Pat's Place,32724,FL
Miami,25.7946,-80.3467,Universal Beverages Llc,33172,FL
Longwood,28.6928,-81.3462,Hourglass Brewing,32750,FL
Safety Harbor,27.9828,-82.7052,Firmenich Citrus Ctr,34695,FL
Orlando,28.4073,-81.4046,Whisper Creek Farm: The Kitchen,32837,FL
Lakeland,28.0681,-81.98,Coca-Cola Enterprises Inc,33805,FL
Orlando,28.6179,-81.428,H & H Products Co,32810,FL
Boca Raton,26.3319,-80.1522,Holloway Irish Pub,33433,FL
Saint Petersburg,27.8126,-82.6786,Pepsi Beverages Co,33714,FL
Marshfield,44.6597,-90.1791,Blue Heron BrewPub,54449,WI
Birmingham,33.5246,-86.7741,Avondale Brewing Co,35222,AL
Huntsville,34.7231,-86.602,Yellow Hammer Brewery,35805,AL
Juneau,58.3637,-134.5775,Gourmet Alaska,99801,AK
Alto Pass,37.6025,-89.3253,Jakob Von Vineyard,62905,IL
San Diego,32.747183,-117.251861,O.B. Brewery,92107,CA
Huntington Beach,33.716187,-117.97309,Tap House HB,92647,CA
Cincinnati,39.11976,-84.41839,Bad Tom Smith Brewing,45226,OH
Modesto,37.63762,-120.98288,Boone's Winery,95354,CA
Akron,41.0403,-81.4337,Starlight Beverage Llc,44312,OH
Toledo,41.5864,-83.6072,Great Black Swamp Brewing Co,43614,OH
El Paso,31.7547,-106.4889,Paisano Beverage Depot,79901,TX
Springfield,39.9287,-83.7926,Xpress Drive Thru,45503,OH
Kent,41.0994,-81.3466,Mc Daniel's Pub & Brew Thru,44240,OH
Columbiana,40.9013,-80.6982,Carman Tobacco And More LLC,44408,OH
Aurora,41.3461,-81.3764,Wine Reserve,44202,OH
Powell,40.1523,-83.0735,G & R Brewing Co LLC,43065,OH
Kent,41.0803,-81.3849,Viking Vineyards & Winery Llc,44240,OH
Newark,40.0837,-82.4175,Bucks Brewing,43055,OH
Milton,44.6323,-73.1155,Rene's Discount Beverage,5468,VT
Port Angeles,48.11918,-123.43365,Angeles Brewing Supplies,98362,WA
Rockford,42.26891,-89.09067,Carlyle Brewing Co.,61104,IL
Lewisville,33.006955,-96.979229,Total Wine & More,75067,TX
Milwaukee,43.04170715,-87.96440779,Miller Brewing - Stables,53208,WI
Rochester,44.03094,-92.47823,Kinney Creek Brewery,55901,MN
Tampa,28.06619,-82.57167,BJ's Restaurant and Brewhouse,33625,FL
Quakertown,40.44139,-75.338844,Beer City,18951,PA
Palmdale,34.601974,-118.15497,BJ's Restaurant and Brewhouse,93551,CA
Clermont,28.3806,-81.6935,Wawa,34714,FL
Allen,33.12741173,-96.66023355,BJ's Restaurant and Brewhouse,75002,TX
Elkhart,41.69001,-85.97533,Iechyd Da Brewing Company,46516,IN
Greenleaf,44.24697,-87.91984,Trout Springs Winery,54126,WI
Las Vegas,36.265545,-115.258966,Total Wine & More,89149,NV
Eastsound,48.702618,-122.914894,Island Hoppin' Brewery,98245,WA
Decatur,33.77379,-84.28353,Blue Tarp Brewing Co,30030,GA
West Chester,39.96063,-75.60568,Iron Hill Brewery & Restaurant,19380,PA
Lake Mills,43.08558,-88.89699,Tyranena Brewing Company,53551,WI
Oklahoma City,35.3622,-97.4953,Learn To Brew,73160,OK
Pueblo,38.26249,-104.60997,Walter Brewing Co,81003,CO
Hilliard,40.0183,-83.1357,Flow-N-Go Beverage,43026,OH
Canton,40.8457,-81.3928,Maggiore's Drive Thru,44709,OH
Toledo,41.6414,-83.6257,Dr Pepper Snapple Group,43607,OH
El Paso,31.831,-106.5308,Western Beverages,79912,TX
Bowling Green,41.4108,-83.6509,Sugar Ridge Brewery,43402,OH
Oklahoma City,35.4803,-97.4065,Roughtail Brewing,73110,OK
Salinas,36.6486,-121.631,Alvarado Street Brewing,93901,CA
San Rafael,37.9947,-122.5347,Shady Ridge Brewing Co,94903,CA
Santee,32.833,-116.9891,Pacific Islander Beer Co LLC,92071,CA
San Diego,32.8192,-117.1516,Pepsi Bottling Group,92111,CA
San Francisco,37.8056,-122.4224,Wattle Creek Winery,94109,CA
Livermore,37.6657,-121.6979,Garr�� Vineyard & Winery,94550,CA
Madera,36.8586,-119.9977,Ficklin Vineyards,93637,CA
Delano,35.7813,-119.1908,Delano Growers Grape Products,93215,CA
Vista,33.1683,-117.2198,Mother Earth Brew Co,92081,CA
San Carlos,37.514,-122.2643,Brewpublik,94070,CA
Soledad,36.3899,-121.3655,Hahn Estates,93960,CA
San Diego,32.7393,-117.1255,Thorn St. Brewery,92104,CA
San Francisco,37.7481,-122.4189,Shmaltz Brewing Co,94110,CA
San Diego,32.7496,-117.0985,Re PLANET,92105,CA
Alpine,32.8354,-116.7659,Alpine Beer Co,91901,CA
Moreno Valley,33.913,-117.2707,Kat Daddy,92553,CA
San Diego,32.8985,-117.1108,Ballast Point Brewing Co,92131,CA
Burlingame,37.5957,-122.3684,Blue Monkey Coconut,94010,CA
Corona,33.8835,-117.5652,Main Street Brewery,92880,CA
San Diego,32.7496,-117.0985,Tomra Pacific Inc,92105,CA
San Francisco,37.7635,-122.4014,Anchor Brewers & Distillers,94107,CA
Montebello,34.03647973,-118.0851316,BJ's Restaurant and Brewhouse,90640,CA
Oklahoma City,35.451,-97.5555,M L Vending,73108,OK
Essex Junction,44.5114,-73.0612,Essex Discount Beverage,5452,VT
Oklahoma City,35.5235,-97.5312,Cooperative Ale Works,73118,OK
Cuyahoga Falls,41.1461,-81.4725,McArthurs Brew House,44221,OH
Norman,35.1962,-97.4779,Natural Water Co,73072,OK
Bloomingdale,40.437,-80.8596,Mullins Wine and Beer Supply,43910,OH
Healdsburg,38.6535,-122.926,Passalacqua Winery,95448,CA
Mason,42.57862,-84.44347,Bad Brewing Company,48854,MI
Turlock,37.50703,-120.88358,Dust Bowl Brewing Co. Brewery Taproom,95380,CA
Phoenix,33.47201,-112.27241,Tapped Brew Fest.,85037,AZ
Flagstaff,35.18929,-111.67571,Kalil Bottling Co,86001,AZ
Washington,38.90059,-77.00777,Heineken,20002,DC
Phoenix,33.30389,-111.99888,Fry's Marketplace,85048,AZ
Lorton,38.73926,-77.18376,Fair Winds Brewing Company,22079,VA
Goodyear,33.46237,-112.35832,Total Wine More,85395,AZ
Phoenix,33.58129,-111.97913,Fry's Marketplace,85028,AZ
Abilene,32.45012,-99.73458,Cypress Street Station,79601,TX
Columbus,39.9506,-82.9982,High Beck Corner Tavern,43215,OH
Charlotte,35.2205,-80.8584,Unknown Brewing Co.,28203,NC
Long Beach,33.764584,-118.151924,E.J. Malloy's,90803,CA
Minneapolis,44.99819,-93.22108,Northgate Brewing,55413,MN
San Marcos,33.1372,-117.1944,Capella Flavors Inc,92078,CA
Corona,33.8836,-117.554,Frutarom,92879,CA
Santee,32.8394,-116.987,Medieval Brew,92071,CA
King City,36.2273,-121.112,Monterey Wine Co,93930,CA
Upland,34.1105,-117.6794,Better Energy Ideas,91786,CA
Del Mar,32.9462,-117.2483,Two Docs Brewing Co,92014,CA
Saint Augustine,29.8926,-81.3115,Ancient City Brewing Bar,32084,FL
Tempe,33.40259,-111.94413,Hop Knot Brewing,85282,AZ
Syracuse,43.06746492,-76.17144813,Gordon Biersch,13204,NY
Santa Rosa,38.476265,-122.74013,Plow Brewing Company,95403,CA
Clearwater,28.01604819,-82.73491702,BJ's Restaurant and Brewhouse,33761,FL
Clearwater,27.96063019,-82.72124984,World of Beer,33759,FL
State College,40.810825,-77.91207,Otto's Pub & Brewery,16803,PA
Charlotte,35.2122,-80.8185,Kennedy's Premium Bar & Grill,28204,NC
Winter Garden,28.56396,-81.59079,Crooked Can Brewing Company,34787,FL
Miami,25.80356,-80.19893,Boxelder Craft Beer Market,33127,FL
San Diego,32.7215,-117.1301,South Park Brewing Co,92102,CA
Portland,45.5246,-122.6819,Deschutes Brewery Portland Public House,97209,OR
Boring,45.42,-122.3774,Boring Brewing Co,97009,OR
Dandridge,35.947,-83.2945,English Mountain Spring Water,37725,TN
Ashland,42.1844,-122.6631,Caldera Brewing Company,97520,OR
Greenville,34.8426,-82.3587,Budweiser of Greenville,29607,SC
North Charleston,32.8424,-80.0021,Freehouse Brewery,29405,SC
Beaverton,45.4851,-122.7826,Hyggely Brewing,97005,OR
Veneta,44.0554,-123.3379,Plough Monday Brewing LLC,97487,OR
Washougal,45.5651,-122.328,5040 Brewing Co,98671,WA
Greenville,34.8466,-82.3451,Quest Brewing Co,29607,SC
Oregon City,45.3474,-122.6218,Seckin Brewery LLC,97045,OR
Eugene,44.0577,-123.1089,Ninkasi Brewing Co Lab,97402,OR
Eugene,43.9567,-123.2682,Hinman Vineyards/Silvan Ridge,97405,OR
Charleston,32.8014,-79.946,Palmetto Brewing Co,29403,SC
Mount Pleasant,32.7926,-79.8551,Zoo Pub Inc,29464,SC
Greer,34.949,-82.2337,C T's Village Pub,29650,SC
Wilmington,34.2113,-77.8375,"Wrightsville Beach Brewery, LLC",28403,NC
Durham,36.002,-78.9333,Devils Krafthouse,27708,NC
Tustin,33.7268,-117.8301,Baking Brew,92780,CA
Laguna Niguel,33.5154,-117.6927,Full Blast Brewing Co,92677,CA
Carpinteria,34.4037,-119.5331,Brew Lab,93013,CA
Orlando,28.5572,-81.2069,Brass Tap,32828,FL
Saint Louis,38.628937,-90.29339,Heavy Riff Brewing Company,63139,MO
Greenwood,39.63399148,-86.12157136,BJ's Restaurant and Brewhouse,46142,IN
Jacksonville,30.252197,-81.53548,BJ's Restaurant and Brewhouse,32246,FL
Cary,35.7559,-78.7431,BJ's Restaurant and Brewhouse,27518,NC
Middlesex,40.5659,-74.4995,Spray Tek Inc,8846,NJ
Orange,40.7566,-74.236,Sps Alfachem Inc,7050,NJ
Silverdale,47.65937138,-122.6874006,Silver City Restaurant and Alehouse,98383,WA
Eatontown,40.3043,-74.1437,Laird & Co,7724,NJ
Brooklyn,40.7169,-73.9619,Mast Brothers Brew Bar,11249,NY
Brooklyn,40.6796,-73.9822,Threes Brewing,11217,NY
Wilson,35.7324,-77.9982,Cott Beverage Inc,27893,NC
New York,40.7525,-73.9918,"Ruckus Marketing, LLC",10001,NY
Santa Rosa,38.45845411,-122.7298913,BJ's Restaurant and Brewhouse,95401,CA
