,City,Latitude,Longitude,Name,PostalCode,State
1399,Indianapolis,39.92647,-86.04497,Redemption Alewerks,46250,IN
1400,Bloomington,39.17669,-86.53437,Butler Winery Vineyard,47404,IN
1401,Kutztown,40.51441,-75.776985,Kutztown Bottling Works,19530,PA
1402,Madison,43.017667,-89.423586,Great Dane Pub & Brewing Company,53711,WI
1403,Katy,29.7467,-95.8012,Kastaway Brewing Co Inc,77494,TX
1404,Smithville,30.0036,-97.1536,Bone Spirits LLC,78957,TX
1405,Portland,45.46421446,-122.6592643,Muddy Rudder Public House,97202,OR
1406,Madison,43.0668,-89.3053,House of Brews,53718,WI
1407,Pflugerville,30.4522,-97.6556,Performance Beverage,78660,TX
1408,Fort Worth,32.8234,-97.5135,Lightcatcher Winery,76108,TX
1409,Denver,39.75939,-104.9855,10barrel brewing,80205,CO
1410,Seattle,47.6628,-122.3717,Jolly Roger Taproom,98107,WA
1411,Temple,40.402504,-75.90458,Sunshine Beverage Inc,19560,PA
1412,Circleville,39.60152473,-82.94444994,Tootle's,43113,OH
1413,Wichita,37.7308,-97.4632,Granite City Food & Brewery,67205,KS
1414,Farmingdale,40.71611,-73.42475,Barrage Brewing Company LLC,11735,NY
1415,Salina,38.8413,-97.6088,Blue Skye Brewery & Eats,67401,KS
1416,Sumner,42.8477,-92.0973,Ta's Lounge,50674,IA
1417,Idaho Falls,43.4602,-111.9841,Jamba Juice,83406,ID
1418,Hanover,45.1626,-93.6505,Lupine Brewing Co LLC,55341,MN
1419,Purcellville,39.14342025,-77.71259305,Corcoran Brewing Company,20132,VA
1420,Orlando,28.56458945,-81.16648793,Wawa,32826,FL
1421,Spokane,47.6579,-117.3802,Budge Brothers Brewery LLC,99202,WA
1422,Galesburg,42.2843,-85.4539,Bell's Brewery Inc,49053,MI
1423,Palm Desert,33.7282,-116.4045,Total Wine & More,92260,CA
1424,Riverside,34.0013,-117.3383,Brewlicious,92507,CA
1425,Temecula,33.5257,-117.0645,Bella Vista Winery,92592,CA
1426,Snohomish,47.8307,-122.121,St Paulia Vintners,98296,WA
1427,Milwaukee,43.0818,-87.9275,Caspar's Lounge,53206,WI
1428,Cedar,44.884,-85.7248,Bel Lago Vineyards & Winery,49621,MI
1429,Pacific,47.2477,-122.2489,Trade Route Brewing Co,98047,WA
1430,Madison,43.0515,-89.2915,Brew & Grow Of Wisconsin,53716,WI
1431,Royal Oak,42.4866,-83.144,Commune Lounge,48067,MI
1432,Eau Claire,44.7211,-91.5702,Hipps Pub N Grub,54701,WI
1433,Wilmington,39.734081,-75.561661,Iron Hill Brewery-wilmington,19801,DE
1434,Portland,45.524,-122.6521,Portland Bottling Co,97232,OR
1435,Forest Grove,45.507,-123.1033,Sakeone Corp,97116,OR
1436,Salem,44.9809,-123.0021,Vagabond Brewing,97302,OR
1437,Nashville,36.1459,-86.7788,All Seasons Garden & Brewing,37203,TN
1438,Bozeman,45.70876,-111.07268,Sheriff Henry Plummer's Outlaw,59718,MT
1439,Saratoga Springs,43.08048225,-73.78358309,Seven Horse Pub,12866,NY
1440,Chehalis,46.6653,-122.9704,Market Street Pub,98532,WA
1441,Liberty,39.2461,-94.4189,Rock & Run Brewery,64068,MO
1442,Chicago,41.931664,-87.65748,Burnt City Brewing Company,60614,IL
1443,San Diego,32.788939,-117.09978,Groundswell Brewing Co.,92120,CA
1444,Charlotte,35.32732497,-80.94545799,Mecklenburg County ABC Store #26,28216,NC
1445,Chicago,41.886981,-87.672077,Goose Island Beer Co.,60612,IL
1446,Spokane,47.6552,-117.43037,Barrister Winery,99201,WA
1447,Broomfield,39.92115869,-105.1011686,Nighthawk Brewery,80020,CO
1448,Eugene,43.953,-123.2754,Elk Horn Brewery,97405,OR
1449,Salem,44.9726,-123.0146,St Innocent Winery,97303,OR
1450,Seguin,29.6909,-97.9048,B S Brewing,78155,TX
1451,Dallas,32.8408,-96.8348,Coca Cola Co,75209,TX
1452,Portland,45.4901,-122.6425,Hip Chicks Do Wine,97202,OR
1453,Austin,30.3601,-97.9077,Inscrutable Brewing LLC,78732,TX
1454,Silverton,45.0153,-122.793,Silver Falls Brewery,97381,OR
1455,Turner,44.8279,-123.0127,Willamette Valley Vineyards,97392,OR
1456,Austin,30.2221,-97.7932,St Arnold Brewing Co,78745,TX
1457,San Antonio,29.4444,-98.481,Southerleigh Fine Food & Brwry,78215,TX
1458,Vancouver,45.6278,-122.6715,Biggs Beer Wine & Tobacco,98660,WA
1459,San Antonio,29.4489,-98.4752,Broadway Brew Haus,78215,TX
1460,Houston,29.7472,-95.478,3rd Coast Brewing Co LLC,77057,TX
1461,Houston,29.7731,-95.2693,Budweiser Brewery,77029,TX
1462,Fort Worth,32.7637,-97.3098,Martin House Brewing Co,76111,TX
1463,Austin,30.2139,-97.7555,Feral Tun Brewing,78745,TX
1464,Vancouver,45.6389,-122.487,West Highland Brewing Co,98684,WA
1465,Salem,44.9883,-123.0903,Redhawk Winery Inc,97304,OR
1466,Battle Ground,45.7712,-122.5259,Double V Distillery,98604,WA
1467,Houston,29.8214,-95.4104,Farmboy Brew Shop,77018,TX
1468,Dallas,32.8281,-96.8714,Iaf Beverage LP,75247,TX
1469,Austin,30.3331,-97.6689,Celis Brewery,78754,TX
1470,Grapevine,32.9328,-97.0745,Deep Ellum Brewing Co,76051,TX
1471,Austin,30.3851,-97.7124,4th Tap Brewing Co-Op,78758,TX
1472,Carrollton,32.929,-96.9266,Illes Food Products,75006,TX
1473,Salem,44.9772,-123.0262,Keizer Liquor Store,97303,OR
1474,Houston,29.7635,-95.3609,British Brewery Co Two,77002,TX
1475,Dallas,32.7962,-96.8055,Tye Dye Brewing Co,75201,TX
1476,Houston,29.8675,-95.3158,Spindle Tap Brewery LLC,77016,TX
1477,Austin,30.2204,-97.8417,Western Beverages,78749,TX
1478,Austin,30.337,-97.7394,"Chameleon Cold Brew, LLC",78757,TX
1479,Austin,30.4059,-97.874,Travis County Brewing Co,78732,TX
1480,Hurst,32.834,-97.1855,Hurst Beverage,76053,TX
1481,Pflugerville,30.4459,-97.6521,Best Vending Svc,78660,TX
1482,Waco,31.5137,-97.1888,BJ'S Restaurant & Brewhouse,76710,TX
1483,Porter,30.0644,-95.2626,Back Pew Brewing Co,77365,TX
1484,Austin,30.4059,-97.874,Oasis Texas Brewing Co,78732,TX
1485,Temple,31.1314,-97.3537,Kristen Distributing,76504,TX
1486,Fort Worth,32.8467,-97.3081,Coca-Cola Bottling Co,76137,TX
1487,Houston,29.7286,-95.4071,Intervention Brewing Co LLC,77098,TX
1488,Austin,30.2313,-97.9986,Jester King Brewery,78736,TX
1489,Littleton,39.56612,-104.93783,Blue Spruce Brewing Co.,80122,CO
1490,Asheville,35.485775,-82.554695,Thirsty Monk,28803,NC
1491,Petaluma,38.2722,-122.6633,Lagunitas Brewing Co,94954,CA
1492,National City,32.660499,-117.085922,Food 4 Less,91950,CA
1493,Hillsboro,45.5918,-122.873,McMenamins Rock Creek Tavern,97124,OR
1494,Milwaukee,43.04584796,-87.92343287,Historic Pabst Brewery,53233,WI
1495,Tacoma,47.243765,-122.436566,Harmon Brewery & Restaurant,98402,WA
1496,Charlotte,35.2309007,-80.82644956,Birdsong Brewing Co.,28206,NC
1497,Rancho Santa Margarita,33.64342,-117.5943,BJ's Restaurant and Brewhouse,92688,CA
1498,Bloomington,39.17169277,-86.5113176,Lennie's  (Bloomington Brewing Company),47408,IN
1499,Tampa,27.95981594,-82.46297671,Ulele,33602,FL
1500,Vallejo,38.10057,-122.262825,Mare Island Brewing Co,94590,CA
1501,Silverthorne,39.629753,-106.06746,The Bakers' Brewery LLC,80497,CO
1502,Grand Rapids,42.9705,-85.6723,Atwater Brewery,49503,MI
1503,Dublin,37.70269911,-121.8515937,BJ's Restaurant & Brew House,94568,CA
1504,Raleigh,35.777496,-78.63674,Brewery Bhavana,27601,NC
1505,Augusta,33.4693,-82.0085,Helgas Pub & Grill,30904,GA
1506,Towson,39.4019,-76.6008,BJ's Restaurant & Brew House,21286,MD
1507,Bloomington,39.17219792,-86.58558359,Upland Brewing Company Brewery & Tasting Room,47404,IN
1508,San Antonio,29.607653,-98.6011,BJ's Restaurant and Brewhouse,78257,TX
1509,Drums,41.0292,-75.9999,Jer's Simply Homebrew,18222,PA
1510,Mount Airy,39.460263,-77.225512,Milkhouse Brewery,21771,MD
1511,Warren,42.49272,-82.97516,Dragonmead Brewery,48089,MI
1512,Purcellville,39.206382,-77.736243,Hillsborough Vineyards,20132,VA
1513,Pompano Beach,26.23613079,-80.23572286,Moonshine,33071,FL
1514,Lancaster,40.0328,-76.2457,Brewers Outlet East,17602,PA
1515,Clinton Township,42.56024778,-82.96543273,Great Baraboo Brewing Company,48035,MI
1516,Holland,42.790154,-86.104225,New Holland Brewing Company,49423,MI
1517,San Martin,37.0723,-121.6513,Clos LaChance Winery,95046,CA
1518,Temecula,33.5337,-117.0761,Longshadow Ranch Winery,92591,CA
1519,Paw Paw,42.2132,-85.8914,Warner Vineyards,49079,MI
1520,Springfield,30.4184,-90.5692,Louisiana Purchase Brewing Co,70462,LA
1521,Dayton,39.7437,-84.1875,Lock 27 Brewing LLC,45409,OH
1522,Stillwater,45.0392,-92.8318,Lift Bridge Brewery,55082,MN
1523,Philadelphia,39.9516,-75.1743,Hunting Park Plaza Assoc L P,19103,PA
1524,Cambridge,45.5725,-93.2242,Camp 5 Brewing Co,55008,MN
1525,Saint Louis,38.6264,-90.2608,Green Street Manchester,63110,MO
1526,Providence,41.8219,-71.3922,S Malachi Inc,2906,RI
1527,West Chester,39.9493,-75.5881,Levante Brewing,19382,PA
1528,Waterloo,38.35,-90.1511,Waterloo Winery & Incorporated,62298,IL
1529,Saint Paul,44.9328,-93.0849,Wabasha Brewing Co,55107,MN
1530,Hopkins,44.9247,-93.4097,Brewery Limited,55343,MN
1531,Saint Paul,44.7497,-93.226,K & K Brewing Inc,55124,MN
1532,Granite City,38.7175,-90.1469,Kraft Foods,62040,IL
1533,Victoria,44.8598,-93.6616,ENKI Brewing Company,55386,MN
1534,Minneapolis,45.000889,-93.24494224,Bauhaus Brew Labs,55413,MN
1535,Somerville,42.3927435,-71.09377429,Winter Hill Brewing Company,2145,MA
1536,Iowa City,41.64674,-91.53308,Big Grove Brewery & Taproom,52240,IA
1537,Memphis,35.14105472,-90.0411467,High Cotton Brewing,38103,TN
1538,Lawrence,38.97170321,-95.23576524,Free State Brewing Company,66044,KS
1539,Barberton,41.0493,-81.6676,Loyal Oak Market & Drive Thru,44203,OH
1540,Cleveland,41.486095,-81.70474,Nano Brew Cleveland,44113,OH
1541,Buffalo,42.91791736,-78.89957998,Resurgence Brewing Co.,14213,NY
1542,Mentor,41.705,-81.3582,Munson Road State Beverage,44060,OH
1543,Madison,43.07097368,-89.45226807,Great Dane Pub & Brewing Company,53705,WI
1544,Boulder,40.0628003,-105.2792358,Upslope Brewing Company,80304,CO
1545,Milwaukee,43.05487205,-87.90517087,Lakefront Brewery,53212,WI
1546,Lansing,42.72972704,-84.55239616,Midtown Brewing Company,48933,MI
1547,Victoria,44.85982113,-93.66137082,ENKI Brewing,55386,MN
1548,Hudsonville,42.864382,-85.870885,White Flame Brewing,49426,MI
1549,Livermore,37.699,-121.8126,Eight Bridges Brewing,94551,CA
1550,Moreno Valley,33.9388,-117.263,BJ's Restaurant & Brew House,92553,CA
1551,Cumming,34.182133,-84.218864,Tanner's Chicken,30040,GA
1552,Montclair,40.8176,-74.2118,Egan & Son's,7042,NJ
1553,Pompano Beach,26.2836,-80.1882,World Of Beer,33073,FL
1554,Austin,30.1847,-97.8527,North By Northwest Restaurant & Brewery-slaughter,78749,TX
1555,Decatur,33.77439,-84.29618,MAC McGee's,30030,GA
1556,Cortland,42.5994,-76.1794,Cortland Beer Co LLC,13045,NY
1557,Bettendorf,41.5255,-90.5032,Purgatory's Pub,52722,IA
1558,Oklahoma City,35.4668,-97.511,H H Public House,73104,OK
1559,Bronx,40.8574,-73.886,Bronx Brew LLC,10458,NY
1560,Lake Placid,44.2902,-73.985,Great Adirondack Steak-Seafood,12946,NY
1561,Buffalo,42.9605,-78.7597,Williamsville Brewing Co LLC,14221,NY
1562,Richmond,37.5864,-77.4832,Strangeways Brewing,23230,VA
1563,Richmond,37.5637,-77.4719,Three Notch'd Brewing Co,23230,VA
1564,Abilene,32.4721,-99.7825,Bottling Group Pepsi Beverages,79603,TX
1565,San Carlos,37.51411,-122.2609,Warfighter Brewing Company,94070,CA
1566,Goochland,37.7433,-78.0091,Lickinghole Creek Craft,23063,VA
1567,Vernon Hills,42.20283,-87.93368,The Beer Market,60061,IL
1568,Portland,45.5228,-122.6484,Fire on the Mountain,97214,OR
1569,San Francisco,37.7805,-122.397,Black Hammer Brewing,94107,CA
1570,Randallstown,39.35841,-76.782,Wynkoop Brewing Co,21133,MD
1571,Bend,44.05671,-121.31421,Mcmenamins Old St. Francis School,97703,OR
1572,South Lyon,42.4436,-83.6502,Witch's Hat Brewery Co,48178,MI
1573,Minneapolis,44.9348,-93.3932,Valley Wine & Spiritz,55426,MN
1574,Minneapolis,44.9839,-93.248,Brew A Creative Collaborative,55414,MN
1575,West Linn,45.34608,-122.65227,Mcmenamins West Linn Pub,97068,OR
1576,Berwyn,41.85029,-87.79354,Big Hurt Brewhouse,60402,IL
1577,Coralville,41.6816,-91.5599,Backpocket Brewing,52241,IA
1578,Albuquerque,35.1033,-106.6447,Rio Bravo Brewing Co,87102,NM
1579,Buffalo,42.8324,-78.7422,Rusty Nickel Brewing,14224,NY
1580,New York,40.7521,-73.9505,Big Alice Brewery,10001,NY
1581,Columbus,40.0261,-82.8772,"Pigskin Brewing Company, LLC",43230,OH
1582,Cleveland,41.5726,-81.5643,Cleveland Brew Crew LLC,44110,OH
1583,Bowling Green,41.3896,-83.6511,North Main Beverage Ctr,43402,OH
1584,Lititz,40.1587,-76.3076,Wilbur Chocolate Co,17543,PA
1585,Brooklyn,40.575,-73.9857,A & S Brewing Collaborative,11224,NY
1586,Albuquerque,35.1293,-106.5323,Lizard Tail Brewing,87111,NM
1587,Canandaigua,42.875,-77.2626,Twisted Rail Brewing Co,14424,NY
1588,Cleveland,41.4229,-81.7918,Ohio Beverage System,44135,OH
1589,Brockport,43.2163,-77.9395,Stoneyard Brewing Co,14420,NY
1590,Avon,41.4518,-82.0356,Creekside Brewhouse & Tavern,44011,OH
1591,Bronx,40.8156,-73.8937,Grady's Cold Brew Bronx,10474,NY
1592,Groveport,39.8963,-82.8825,Donerick's Pub,43125,OH
1593,Buffalo,42.8711,-78.7838,Hurliman's Pub,14224,NY
1594,Columbus,39.9889,-83.0327,Four String Brewin Co,43212,OH
1595,Bronx,40.8643,-73.7978,City Island Beer Co,10464,NY
1596,Aurora,41.759712,-88.21895,Hopvine Brewing Company,60504,IL
1597,Fort Collins,40.58724163,-105.0753772,CooperSmith's Pub & Brewing :: Pool Side,80524,CO
1598,Kalamazoo,42.29081,-85.58984,Gonzo's BiggDogg Brewing,49007,MI
1599,Union Pier,41.8285,-86.6751,The Round Barn Winery,49129,MI
1600,Gainesville,29.6596,-82.4135,BJ's Restaurant and Brewhouse,32605,FL
1601,Brooklyn,40.676801,-73.984102,Strong Rope Brewery,11215,NY
1602,Tucson,32.2358,-110.9467,1702 Pizza & Beer,85719,AZ
1603,Nashville,36.1493507,-86.7780893,Frugal MacDoogal,37203,TN
1604,Parsonsburg,38.38187105,-75.47064303,Tall Tales Brewery And Pub,21849,MD
1605,Delmar,38.46089334,-75.57440871,3rd Wave Brewing Company,19940,DE
1606,Fort Worth,32.74157,-97.32472,HopFusion Ale Works,76104,TX
1607,Chandler,33.3174,-111.8305,The Perch Pub & Brewery,85225,AZ
1608,Asheville,35.62208359,-82.55409215,Asheville Pizza & Brewing Company,28804,NC
1609,Lakewood,41.47709,-81.80415,Buckeye Beer Engine,44107,OH
1610,Evanston,42.03292054,-87.67903358,Sketchbook Brewing Co.,60202,IL
1611,New Windsor,41.48,-74.0667,Dr Pepper,12553,NY
1612,Minisink Hills,40.99848202,-75.13925163,Minisink Hotel,18341,PA
1613,Lahaina,20.8797893,-156.6784051,Koholā Brewery,96761,HI
1614,Idaho Springs,39.74178095,-105.5153457,Westbound & Down Brewing Company,80452,CO
1615,Merrimack,42.85289152,-71.49333715,The Able Ebenezer Brewing Company,3054,NH
1616,Clinton Corners,41.85007012,-73.78068759,Clinton Vineyards,12514,NY
1617,Melbourne,28.0784,-80.6091,Mainstreet Pub,32901,FL
1618,Denver,39.7305,-104.9993,Renegade Brewing Company,80204,CO
1619,Rockford,43.1195,-85.5614,Rockford Brewing Company,49341,MI
1620,Asheville,35.591262,-82.55599,Hi-Wire Brewing,28801,NC
1621,Fort Wayne,41.1114,-85.13592,Granite City Food & Brewery,46805,IN
1622,Honesdale,41.5747,-75.25811,Irving Cliff Brewery,18431,PA
1623,Bellingham,48.748566,-122.474655,Aslan Brewing Company,98225,WA
1624,Raleigh,35.78496,-78.64478,Little City Brewing + Provisions Co.,27603,NC
1625,Denver,39.7551,-104.9771,Spangalang Brewery,80205,CO
1626,Reno,39.52579,-119.81473,Silver Peak Grill & Taproom,89501,NV
1627,Aurora,39.6483602,-104.7891717,Dry Dock Brewing Company - South Dock,80014,CO
1628,Asheville,35.58621497,-82.56637494,Wedge Brewing Company,28801,NC
1629,Eugene,44.05819,-123.10751,Hop Valley Brewing Co.,97402,OR
1630,Thousand Oaks,34.1624,-118.825,BJ's Restaurant and Brewhouse,91362,CA
1631,Grand Rapids,42.962177,-85.670334,HopCat,49503,MI
1632,Akron,41.047222,-81.43741,The Brickoven Brewpub,44312,OH
1633,Chapel Hill,35.91292507,-79.05501864,The Back Bar at Top of the Hill,27514,NC
1634,Santa Cruz,36.9866,-122.03881,Santa Cruz Ale Works,95060,CA
1635,Santa Barbara,34.42364473,-119.6863927,Pure Order Brewing,93103,CA
1636,Sarasota,27.33638964,-82.53292298,World of Beer,34236,FL
1637,Sacramento,38.5607,-121.48997,New Helvetia Brewing Co.,95818,CA
1638,Brooklyn,40.6739,-74.0119,Sixpoint Brewery,11231,NY
1639,Miamisburg,39.6382,-84.2885,Star City Brewing,45342,OH
1640,Santa Barbara,34.42266172,-119.6880334,Telegraph Brewing Company,93103,CA
1641,Lexington,38.056786,-84.519745,Ethereal Brewing,40504,KY
1642,High Point,35.971474,-80.01617,Brown Truck Brewery,27262,NC
1643,Dayton,39.6748,-84.1157,Eudora Brewing Co.,45440,OH
1644,Carmel,39.97850059,-86.12971973,Scotty's Brewhouse,46032,IN
1645,Saint Louis,38.545544,-90.26534,Perennial Artisan Ales,63111,MO
1646,Baltimore,39.2806402,-76.56687619,Of Love & Regret,21224,MD
1647,Braintree,42.22003,-70.96861,Landing Pub Inc,2184,MA
1648,New Buffalo,41.7935,-86.74334,Beer Church Brewing Co,49117,MI
1649,Mansfield,42.02967,-71.21805,Flynn's Irish Pub,2048,MA
1650,Seaside,36.6198,-121.8428,Starbucks,93955,CA
1651,Harker Heights,31.08614,-97.64675,All Bottoms Up,76548,TX
1652,Delafield,43.04816,-88.35524,Delafield Brewhaus,53018,WI
1653,Sacramento,38.5997,-121.4271,BJ's Restaurant and Brewhouse,95815,CA
1654,San Diego,32.89872507,-117.1109641,Ballast Point Brewing & Spirits,92131,CA
1655,Crozet,38.069092,-78.68753672,Starr Hill Brewery,22932,VA
1656,Fort Collins,40.61995973,-105.0044048,Anheuser-Busch Brewery Experiences,80524,CO
1657,Fairfield,40.87264381,-74.29663005,Cricket Hill Brewery,7004,NJ
1658,Nellysford,37.90702819,-78.83277578,Bold Rock Cidery,22958,VA
1659,Kalamazoo,42.24811,-85.56008,One Well Brewing,49001,MI
1660,Roseland,37.87121,-78.91874,Devils Backbone Brewing Company,22967,VA
1661,Lakewood,40.0721,-74.172,Seaview Beverage Distributors,8701,NJ
1662,Brooklyn,40.6739,-74.0119,Sixpoint,11231,NY
1663,Madison,38.734566,-85.38828,Lanthier Winery,47250,IN
1664,Banner Elk,36.1947,-81.878,Beech Mountain Ski Resort,28604,NC
1665,Irvington,40.7183,-74.2516,Hornell Brewing,7111,NJ
1666,Princeton,40.3533,-74.5943,T Hasegawa Usa Inc,8540,NJ
1667,Nutley,40.8214,-74.1352,Northwest Services LLC,7110,NJ
1668,Long Island City,40.7519,-73.9317,Iconyc Brewing Co LLC,11101,NY
1669,Belleville,40.8012,-74.1457,William Tatz Industries Inc,7109,NJ
1670,Edison,40.5147,-74.3451,William Grant & Sons Usa,8837,NJ
1671,Indianapolis,39.912727,-86.20933,Rock Bottom Restaurant & Brewery,46268,IN
1672,Petaluma,38.27211578,-122.6623964,Lagunitas Brewing Company,94954,CA
1673,Chico,39.83861,-121.84013,Odyssey Winery Vineyards,95973,CA
1674,Columbus,40.10099,-82.99937,Zaftig Brewing Co,43229,OH
1675,Litchfield Park,33.4944,-112.35899,Peoria Artisan Brewery,85340,AZ
1676,Woburn,42.498164,-71.136129,Orchard Foods,1801,MA
1677,Ames,42.0248,-93.6147,Olde Main Brewing Co.,50010,IA
1678,Denver,39.7474795,-104.994972,Rock Bottom Brewery,80265,CO
1679,Virginia Beach,36.8494,-76.0283,Wasserhund Brewing Company,23454,VA
1680,Omaha,41.25469793,-95.93083475,Upstream Brewing Company,68102,NE
1681,Naples,26.1067,-81.7511,Foxboro Sports Tavern,34112,FL
1682,Long Beach,33.767258,-118.19274,Rock Bottom Restaurant & Brewery,90802,CA
1683,Detroit,42.33716188,-83.01855308,Atwater Brewery,48207,MI
1684,Nashville,36.15092068,-86.78199707,Yazoo Brewing Company,37203,TN
1685,Emeryville,37.8489,-122.2859,Novel Brewing Co.,94608,CA
1686,Fayetteville,35.0673,-78.9601,Carolina Ale House,28314,NC
1687,Detroit,42.35141221,-83.06540329,Jolly Pumpkin Pizzeria and Brewery,48201,MI
1688,Denver,39.758293,-105.007188,Denver Beer Co.,80202,CO
1689,Washington,38.897267,-77.024547,Gordon Biersch Brewery Restaurant,20004,DC
1690,Washington,38.96758422,-77.01254728,3 Stars Brewing Company,20012,DC
1691,Ellicott City,39.2773,-76.8274,Bare Bones Grill & Brewery,21042,MD
1692,Chicago,41.956242,-87.674532,Dovetail Brewery,60613,IL
1693,West Covina,34.07299,-117.88683,BJ's Restaurant & Brewhouse,91791,CA
1694,Orange,33.782024,-117.88902,BJ's Restaurant and Brewhouse,92868,CA
1695,Denver,39.75638065,-104.9913603,Breckenridge Colorado Craft,80205,CO
1696,San Jose,37.251446,-121.86287,BJ's Restaurant & Brewhouse,95123,CA
1697,Navarre,30.466276,-86.91008,Ye Olde Brothers Brewery,32566,FL
1698,San Francisco,37.78237801,-122.3925878,21st Amendment Brewery & Restaurant,94107,CA
1699,Long Island City,40.747,-73.9548,Rockaway Brewing Co.,11101,NY
1700,Washington,38.9296,-76.9602,DC Brau Brewing Co,20018,DC
1701,Portland,45.5262,-122.6364,Migration Brewing,97232,OR
1702,Vancouver,45.6169,-122.5234,Jorge's Margarita Factory,98684,WA
1703,Seattle,47.66644,-122.3712,Stoup Brewing,98107,WA
1704,Fort Collins,40.58916311,-105.058977,Fort Collins Brewery & Tavern,80524,CO
1705,Oklahoma City,35.4672,-97.511,Bricktown Brewery,73104,OK
1706,Mukilteo,47.89596681,-122.2957279,Diamond Knot Production Brewery & Taproom,98275,WA
1707,Minneapolis,44.9489,-93.2885,LynLake Brewery,55408,MN
1708,Loveland,40.3966,-105.0755,Verboten Brewing,80537,CO
1709,Orlando,28.5542,-81.3454,Redlight Redlight,32803,FL
1710,Tallahassee,30.432836,-84.292912,Proof Brewing Company at Railroad Square,32310,FL
1711,Grosse Pointe,42.38126,-82.9401,Atwater In The Park,48230,MI
1712,Victoria,28.7884,-97.0958,Pappy's General Store,77905,TX
1713,Puyallup,47.231,-122.2947,Nightside Distillery,98371,WA
1714,Auburn,47.3409,-122.2493,Cascade Valley Blends Llc,98001,WA
1715,Callaway,37.1129,-80.067,Chaos Mountain Brewing,24067,VA
1716,Seattle,47.4586,-122.2521,Odin Brewing Co,98188,WA
1717,Tacoma,47.2436,-122.4366,Harmon Pub & Brewery,98402,WA
1718,Norfolk,36.8701,-76.2862,O'Connor Brewing Co,23517,VA
1719,Walla Walla,46.0007,-118.3655,Gifford Hirlinger,99362,WA
1720,Virginia Beach,36.8376,-75.981,Back Bay Brewing,23451,VA
1721,Seattle,47.5989,-122.334,Dry Soda Co,98104,WA
1722,Kent,47.4044,-122.2451,Calson Industires,98032,WA
1723,Bellevue,47.628,-122.1324,Mentons Malted Ingredients INC,98007,WA
1724,Lynnwood,47.8659,-122.2811,Special Brews,98087,WA
1725,Tacoma,47.2114,-122.4847,Bighorn Brewery Warehouse,98409,WA
1726,Tacoma,47.2586,-122.4433,Amocat Cafe,98402,WA
1727,Roanoke,37.1967,-79.9406,Hammer & Forge Brewing Co,24014,VA
1728,Tacoma,47.2412,-122.4275,Wingman Brewers,98421,WA
1729,Buckley,47.1588,-122.0533,Elk Head Brewing Co Inc,98321,WA
1730,Norfolk,36.844,-76.2879,Abita Brewing Co Inc,23510,VA
