,PostalCode,Median_Income,Population,Median_age,Keydemo_per
3214,95469,56050.0,1911,44.2,0.1674515960230246
3215,95470,63229.0,5561,45.3,0.1314511778457112
3216,95471,,573,43.3,0.1675392670157068
3217,95472,92674.0,30736,51.5,0.1475143154606975
3218,95476,82036.0,36586,50.2,0.1294210900344394
3219,95482,52673.0,31482,38.6,0.1915380217267009
3220,95485,43375.0,2650,53.1,0.200377358490566
3221,95486,,51,65.5,0.3137254901960784
3222,95488,56920.0,179,35.2,0.2793296089385474
3223,95490,49043.0,12975,39.4,0.1758766859344894
3224,95492,107153.0,29271,40.8,0.1612859143862526
3225,95493,63358.0,377,68.5,0.2095490716180371
3226,95494,,171,48.4,0.2105263157894736
3227,95497,81833.0,1134,66.1,0.0679012345679012
3228,95501,44952.0,23324,39.4,0.2485422740524781
3229,95503,54873.0,25972,40.8,0.1643308178037887
3230,95511,57222.0,262,53.4,0.1908396946564885
3231,95514,60972.0,140,31.0,0.2571428571428571
3232,95519,56487.0,19763,36.3,0.2352375651469918
3233,95521,39276.0,21068,28.0,0.3932978925384469
3234,95524,63214.0,1668,54.5,0.1163069544364508
3235,95525,49375.0,1401,50.3,0.2862241256245539
3236,95526,33571.0,196,62.7,0.0714285714285714
3237,95527,42333.0,499,60.4,0.096192384769539
3238,95528,61528.0,1437,39.8,0.1572720946416144
3239,95531,44894.0,23737,38.2,0.2023423347516535
3240,95536,51045.0,2899,45.3,0.1224560193170058
3241,95537,,251,60.4,0.0
3242,95540,46219.0,14196,40.1,0.1744153282614821
3243,95542,30505.0,1871,48.0,0.1806520577231427
3244,95543,37321.0,705,51.8,0.1432624113475177
3245,95545,,118,48.3,0.3389830508474576
3246,95546,34323.0,3466,30.7,0.202538949798038
3247,95547,58500.0,1063,50.7,0.1006585136406397
3248,95548,38977.0,1251,45.8,0.1550759392486011
3249,95549,72500.0,929,42.3,0.1377825618945102
3250,95550,100435.0,94,45.4,0.3617021276595745
3251,95551,58000.0,1416,41.3,0.1610169491525423
3252,95552,24318.0,750,57.4,0.1146666666666666
3253,95553,,767,40.0,0.2177314211212516
3254,95554,51875.0,508,60.4,0.0669291338582677
3255,95555,35938.0,437,41.7,0.2128146453089245
3256,95556,42561.0,598,30.9,0.2207357859531772
3257,95558,54167.0,416,48.3,0.0769230769230769
3258,95559,,70,53.7,0.3
3259,95560,81640.0,1615,44.8,0.18328173374613
3260,95562,41875.0,3401,35.5,0.1917083210820347
3261,95563,35521.0,665,59.1,0.0601503759398496
3262,95564,42206.0,389,41.5,0.2365038560411311
3263,95565,42955.0,762,37.1,0.2703412073490813
3264,95567,57266.0,1802,49.3,0.0965593784683684
3265,95568,45104.0,274,52.1,0.1642335766423357
3266,95569,47583.0,371,50.8,0.183288409703504
3267,95570,50278.0,2338,46.4,0.1210436270316509
3268,95571,32344.0,304,49.5,0.2434210526315789
3269,95573,66731.0,1568,37.6,0.2193877551020408
3270,95585,21719.0,457,41.5,0.212253829321663
3271,95587,,51,63.8,0.0
3272,95589,,963,52.4,0.2803738317757009
3273,95595,42375.0,139,62.2,0.0215827338129496
3274,95601,29722.0,151,37.9,0.1390728476821192
3275,95602,82397.0,17557,54.7,0.1400580964857322
3276,95603,68257.0,29474,47.7,0.1441609554183348
3277,95604,78068.0,85,73.2,0.0
3278,95605,51303.0,14493,32.3,0.2405299109915131
3279,95606,,249,60.1,0.1204819277108433
3280,95607,75964.0,389,61.1,0.0591259640102827
3281,95608,64059.0,62539,41.7,0.1896256735796862
3282,95610,61461.0,46305,36.5,0.2493467228161105
3283,95612,95000.0,1321,36.1,0.1514004542013626
3284,95614,99529.0,4359,50.6,0.1183757742601514
3285,95615,55881.0,704,39.0,0.125
3286,95616,55510.0,52212,22.9,0.4525971041139968
3287,95618,93643.0,27519,31.7,0.2675969330280897
3288,95619,68614.0,5718,41.1,0.164218258132214
3289,95620,82956.0,21954,35.1,0.213218547872825
3290,95621,63214.0,41740,39.7,0.1993052228078581
3291,95623,75669.0,3665,52.2,0.1658935879945429
3292,95624,93090.0,65948,37.9,0.1879207860738763
3293,95625,61250.0,74,62.8,0.0945945945945946
3294,95626,75481.0,6065,41.4,0.1962077493816982
3295,95627,75938.0,3802,31.9,0.2114676486059968
3296,95628,86181.0,40855,45.4,0.1720964386244033
3297,95629,66176.0,940,56.0,0.0425531914893617
3298,95630,114405.0,78159,40.7,0.1618239742064253
3299,95631,80772.0,6851,51.5,0.1428988468836666
3300,95632,76334.0,31911,36.5,0.1999623954122402
3301,95633,74884.0,4188,40.1,0.0936007640878701
3302,95634,52868.0,3559,49.0,0.1371171677437482
3303,95635,56488.0,1058,50.5,0.2996219281663516
3304,95636,50757.0,1195,56.0,0.0970711297071129
3305,95637,52917.0,268,50.1,0.2574626865671642
3306,95638,92708.0,2126,49.6,0.1331138287864534
3307,95639,59524.0,335,39.0,0.0925373134328358
3308,95640,67922.0,11598,46.0,0.1989998275564752
3309,95641,42926.0,1489,50.2,0.1457353928811282
3310,95642,62083.0,7101,54.4,0.1460357696099141
3311,95645,43696.0,1881,40.0,0.1483253588516746
3312,95646,80227.0,80,36.0,0.4
3313,95648,88158.0,52949,43.5,0.1472171334680541
3314,95650,102107.0,14808,48.0,0.1169638033495407
3315,95651,176250.0,624,48.9,0.1666666666666666
3316,95652,33000.0,789,30.7,0.1013941698352344
3317,95653,41050.0,581,35.3,0.1635111876075731
3318,95655,86486.0,4156,36.4,0.2165543792107796
3319,95658,96891.0,6837,48.5,0.1364633611232996
3320,95659,54931.0,932,38.4,0.2210300429184549
3321,95660,45845.0,35461,31.1,0.2355263528947294
3322,95661,86823.0,31315,41.6,0.1824045984352546
3323,95662,80434.0,32172,41.2,0.1877719756309834
3324,95663,106500.0,2493,48.5,0.1054953870838347
3325,95664,72153.0,1603,39.1,0.1085464753587024
3326,95665,82215.0,4303,53.0,0.0825005809900069
3327,95666,61128.0,5164,56.5,0.0970178156467854
3328,95667,71705.0,36487,51.0,0.1461616466138624
3329,95668,64063.0,664,40.6,0.1490963855421686
3330,95669,79464.0,2315,44.6,0.1796976241900648
3331,95670,67015.0,55558,36.7,0.2293279095719788
3332,95672,103708.0,5266,49.6,0.098936574249905
3333,95673,70876.0,16636,36.8,0.1922938206299591
3334,95674,104500.0,767,45.6,0.1251629726205997
3335,95675,40670.0,566,46.4,0.2314487632508834
3336,95677,87742.0,25477,38.6,0.1882089727989951
3337,95678,73253.0,42053,37.0,0.2277364278410577
3338,95679,,56,48.7,0.0
3339,95680,,10,,0.0
3340,95681,44833.0,1246,48.5,0.1043338683788122
3341,95682,87347.0,30314,46.6,0.1619713663653757
3342,95683,108338.0,6326,50.1,0.0937401201391084
3343,95684,50475.0,3129,59.3,0.12464046021093
3344,95685,57420.0,4665,50.7,0.1524115755627009
3345,95686,33056.0,1262,31.1,0.1933438985736925
3346,95687,86056.0,69060,37.8,0.2236750651607298
3347,95688,94863.0,37260,39.1,0.20040257648953305
3348,95689,52700.0,1698,57.8,0.0535924617196702
3349,95690,57619.0,2215,35.2,0.1945823927765237
3350,95691,77303.0,38690,34.9,0.2141121736882915
3351,95692,80357.0,5251,42.0,0.1896781565416111
3352,95693,100265.0,7037,47.7,0.1435270711951115
3353,95694,84949.0,10495,37.3,0.1968556455454978
3354,95695,64390.0,41278,37.7,0.1945346189253355
3355,95697,,183,55.3,0.2295081967213114
3356,95698,26615.0,148,57.5,0.0
3357,95699,,21,72.4,0.0
3358,95701,83958.0,915,59.0,0.0918032786885245
3359,95703,68359.0,831,55.6,0.2539109506618532
3360,95709,79483.0,5498,49.4,0.083666787922881
3361,95713,72746.0,10472,46.5,0.1574675324675324
3362,95714,56250.0,522,50.9,0.132183908045977
3363,95715,,104,46.8,0.0769230769230769
3364,95717,52639.0,176,59.5,0.1136363636363636
3365,95720,,103,54.4,0.0388349514563106
3366,95722,94071.0,5123,52.1,0.0989654499316806
3367,95724,,22,23.5,0.5454545454545454
3368,95726,75774.0,8449,46.6,0.1658184400520771
3369,95728,,231,45.2,0.0
3370,95735,154375.0,12,47.5,0.0
3371,95736,56786.0,289,24.9,0.6193771626297578
3372,95742,132636.0,12472,34.5,0.1982039769082745
3373,95746,147201.0,23934,45.9,0.1081724743043369
3374,95747,105431.0,66931,39.5,0.1458367572574741
3375,95757,105390.0,50727,36.1,0.1640152187198139
3376,95758,85221.0,65811,37.4,0.2004832018963395
3377,95762,142453.0,43052,44.4,0.1047338102759453
3378,95765,108188.0,39214,36.6,0.1747080124445351
3379,95776,81184.0,23911,33.4,0.2382167203379198
3380,95811,59254.0,6294,32.0,0.4648871941531617
3381,95814,33938.0,11908,34.0,0.4462546187437017
3382,95815,34583.0,25673,32.3,0.2533790363416819
3383,95816,72270.0,17199,34.6,0.4145008430722716
3384,95817,50925.0,13758,35.5,0.3209768861753161
3385,95818,84908.0,21625,39.2,0.2164624277456647
3386,95819,106514.0,19890,36.4,0.2114127702362996
3387,95820,51068.0,36437,35.1,0.2457392211213876
3388,95821,42456.0,35812,37.4,0.2015525522171339
3389,95822,57535.0,44741,38.1,0.1980286538074696
3390,95823,47553.0,79440,31.4,0.2410372608257804
3391,95824,38985.0,30296,32.7,0.2158370742012146
3392,95825,40515.0,37473,32.1,0.3139326982093774
3393,95826,64241.0,39145,33.5,0.3030016604930387
3394,95827,59115.0,20666,35.2,0.2535565663408497
3395,95828,53229.0,58717,36.4,0.1936406832774154
3396,95829,93377.0,28264,35.5,0.2022360600056609
3397,95830,101786.0,734,54.6,0.10899182561307902
3398,95831,79368.0,43094,43.8,0.2164106372116768
3399,95832,47341.0,12114,29.7,0.245253425788344
3400,95833,63418.0,39905,31.5,0.291943365493046
3401,95834,64996.0,30076,32.2,0.265194839739327
3402,95835,102895.0,40170,38.2,0.1761762509335324
3403,95837,219063.0,300,47.3,0.0566666666666666
3404,95838,48416.0,39053,31.0,0.2458197833713159
3405,95841,50295.0,21229,34.5,0.2675114230533704
3406,95842,53458.0,33522,32.9,0.2478969035260426
3407,95843,81028.0,47823,32.9,0.2130355686594316
3408,95864,105849.0,23352,46.4,0.1389174374785885
3409,95901,54851.0,33455,31.7,0.2568823793154984
3410,95903,49750.0,1653,22.0,0.5505142165759226
3411,95910,,123,58.8,0.2601626016260163
3412,95912,69786.0,5380,34.1,0.1975836431226765
3413,95914,,752,52.5,0.0545212765957446
3414,95916,33942.0,1359,56.4,0.1317144959529065
3415,95917,62660.0,3717,34.9,0.231638418079096
3416,95918,73261.0,2915,52.2,0.0816466552315609
3417,95919,59365.0,971,54.7,0.0504634397528321
3418,95920,51750.0,315,41.6,0.2158730158730158
3419,95922,97764.0,831,40.6,0.02647412755716
3420,95923,22500.0,28,77.8,0.0
3421,95925,21453.0,276,27.0,0.4927536231884058
3422,95926,49520.0,40000,27.6,0.305325
3423,95928,52913.0,37735,31.5,0.3264343447727574
3424,95930,,72,73.5,0.0
3425,95932,54167.0,7633,38.0,0.1997903838595572
3426,95934,24050.0,146,52.1,0.0
3427,95935,,261,35.6,0.1954022988505747
3428,95936,93533.0,158,61.0,0.1139240506329113
3429,95937,51625.0,1540,32.1,0.2402597402597402
3430,95938,86111.0,4446,38.4,0.1581196581196581
3431,95939,41250.0,605,36.4,0.2727272727272727
3432,95941,55870.0,775,62.7,0.1961290322580645
3433,95942,,934,61.1,0.1670235546038544
3434,95943,58594.0,871,35.0,0.2296211251435132
3435,95944,,26,,0.0
3436,95945,48648.0,25381,49.5,0.1404987983136992
3437,95946,62434.0,8977,57.7,0.1144034755486242
3438,95947,34828.0,1657,54.2,0.1496680748340374
3439,95948,58254.0,11917,34.7,0.2016447092389024
3440,95949,71059.0,21036,53.6,0.1302053622361665
3441,95950,24940.0,350,32.1,0.2371428571428571
3442,95951,48500.0,2686,29.7,0.2252419955323901
3443,95953,57949.0,10925,34.2,0.1793135011441647
3444,95954,51263.0,12371,49.1,0.1798561151079136
3445,95955,62950.0,1386,39.8,0.1652236652236652
3446,95956,71438.0,348,55.3,0.0545977011494252
3447,95957,63125.0,879,37.4,0.1968145620022753
3448,95959,69314.0,18343,53.6,0.1504116011557542
3449,95960,36000.0,684,41.3,0.2119883040935672
3450,95961,55590.0,28489,31.6,0.2221559198287058
3451,95962,,1324,44.0,0.1216012084592145
3452,95963,49821.0,15492,35.6,0.1939710818486961
3453,95965,35138.0,20498,37.6,0.213776953849156
3454,95966,47252.0,29860,43.5,0.1878097789685197
3455,95968,31000.0,1231,40.9,0.1218521527213647
3456,95969,51625.0,23572,50.8,0.1660868827422365
3457,95970,63750.0,616,49.5,0.0941558441558441
3458,95971,53568.0,5924,45.6,0.1703241053342336
3459,95973,69551.0,36682,36.4,0.234720026170874
3460,95974,,65,10.9,0.4769230769230769
3461,95975,69082.0,1877,59.3,0.1321257325519446
3462,95977,50536.0,1488,36.8,0.2822580645161289
3463,95978,,245,34.5,0.0857142857142857
3464,95979,34625.0,414,60.1,0.0821256038647343
3465,95981,,39,38.3,0.0
3466,95982,71086.0,3259,41.4,0.1785823872353482
3467,95983,80729.0,380,49.0,0.0526315789473684
3468,95984,,327,54.7,0.1590214067278287
3469,95986,60714.0,56,70.5,0.0
3470,95987,66095.0,5950,31.3,0.2149579831932773
3471,95988,49518.0,8298,39.5,0.1453362255965292
3472,95991,50682.0,40861,33.9,0.21604953378527206
3473,95993,69019.0,37077,37.8,0.20220082530949104
3474,96001,55821.0,34293,41.6,0.1984953197445542
3475,96002,61055.0,34196,37.4,0.2064276523570008
3476,96003,53512.0,44328,40.8,0.1959709438729471
3477,96006,50288.0,389,54.7,0.0308483290488431
3478,96007,49044.0,23228,40.2,0.1859824349922507
3479,96008,62852.0,1191,51.8,0.1351805205709488
3480,96009,45536.0,321,52.6,0.1090342679127725
3481,96010,36250.0,122,55.8,0.2622950819672131
3482,96011,25375.0,199,52.2,0.1708542713567839
3483,96013,47102.0,4819,37.6,0.1797053330566507
3484,96014,33813.0,135,58.1,0.1703703703703703
3485,96015,,320,74.6,0.0
3486,96016,95350.0,424,63.5,0.0613207547169811
3487,96017,45750.0,140,66.1,0.0285714285714285
3488,96019,49583.0,10178,38.5,0.1726272352132049
3489,96020,61250.0,2369,56.5,0.1536513296749683
3490,96021,46050.0,16017,37.2,0.2046575513516888
3491,96022,55049.0,16253,40.7,0.1853196332984679
3492,96023,31322.0,1184,39.5,0.2001689189189189
3493,96024,40563.0,846,58.9,0.0437352245862884
3494,96025,35602.0,2126,50.5,0.1458137347130762
3495,96027,64865.0,2327,53.2,0.0885259991405242
3496,96028,42051.0,1368,56.5,0.0767543859649122
3497,96029,40795.0,167,43.6,0.1077844311377245
3498,96031,22500.0,133,53.7,0.0676691729323308
3499,96032,48036.0,2653,41.8,0.1387108933283075
3500,96033,43047.0,490,51.5,0.1040816326530612
3501,96034,39219.0,279,52.5,0.1469534050179211
3502,96035,45417.0,3629,41.4,0.1446679526040231
3503,96037,81394.0,279,59.1,0.1612903225806451
3504,96038,54423.0,732,44.2,0.1243169398907103
3505,96039,36213.0,904,51.4,0.1725663716814159
3506,96040,74479.0,124,67.3,0.0161290322580645
3507,96041,32024.0,2934,42.1,0.16359918200409
3508,96044,47228.0,963,58.7,0.1017653167185877
3509,96046,,115,61.2,0.0
3510,96047,45833.0,849,55.3,0.2014134275618374
3511,96048,53629.0,730,60.7,0.0698630136986301
3512,96049,,90,34.3,0.1888888888888888
3513,96050,24598.0,381,63.4,0.0551181102362204
3514,96051,54500.0,1358,50.0,0.1575846833578792
3515,96052,43250.0,1574,52.1,0.1213468869123252
3516,96054,41667.0,319,44.8,0.21943573667711605
3517,96055,48103.0,3866,43.3,0.1420072426280393
3518,96056,55000.0,1530,48.1,0.1
3519,96057,36635.0,1235,55.6,0.074493927125506
3520,96058,41563.0,553,46.6,0.1139240506329113
3521,96059,41375.0,542,47.4,0.06273062730627299
3522,96061,,21,,0.0
3523,96062,60625.0,1042,52.0,0.1017274472168906
3524,96063,48859.0,359,40.1,0.0
3525,96064,49604.0,4533,49.4,0.1522170747849106
3526,96065,47250.0,403,57.2,0.1761786600496278
3527,96067,47150.0,7094,53.1,0.1612630391880462
3528,96068,,204,31.5,0.3186274509803921
3529,96069,66875.0,800,61.1,0.1
3530,96071,,31,67.1,0.0
3531,96073,92222.0,3980,54.5,0.1015075376884422
3532,96074,44750.0,164,37.5,0.298780487804878
3533,96075,16875.0,350,52.1,0.3
3534,96076,28194.0,284,68.2,0.0528169014084507
3535,96080,41316.0,29139,41.0,0.1686056487868492
3536,96084,31477.0,536,50.5,0.0876865671641791
3537,96085,,54,60.3,0.0
3538,96086,45750.0,278,57.0,0.118705035971223
3539,96087,40329.0,544,50.3,0.0698529411764705
3540,96088,51039.0,4690,57.1,0.1277185501066098
3541,96090,40139.0,481,51.0,0.1600831600831601
3542,96091,50547.0,618,58.0,0.1116504854368932
3543,96092,84688.0,343,41.6,0.0903790087463556
3544,96093,46039.0,3570,41.1,0.1123249299719888
3545,96094,51857.0,6611,46.9,0.1198003327787021
3546,96096,51786.0,703,55.5,0.0867709815078236
3547,96097,44782.0,9746,39.7,0.1858198235173404
3548,96101,44500.0,5262,46.5,0.1894716837704295
3549,96103,67386.0,1401,64.6,0.0756602426837972
3550,96104,41250.0,842,47.4,0.0439429928741092
3551,96105,,372,43.6,0.0
3552,96106,70455.0,274,50.2,0.291970802919708
3553,96107,49909.0,1433,38.9,0.3391486392184228
3554,96108,77938.0,80,74.5,0.0
3555,96109,56210.0,812,43.5,0.1896551724137931
3556,96110,59063.0,126,55.8,0.1587301587301587
3557,96111,,83,50.1,0.108433734939759
3558,96112,42813.0,224,35.0,0.2723214285714285
3559,96113,49198.0,1925,35.8,0.3376623376623376
3560,96114,92759.0,3267,49.1,0.1187633914906642
3561,96115,,115,68.2,0.0260869565217391
3562,96116,52477.0,172,65.1,0.0
3563,96117,39559.0,355,47.1,0.104225352112676
3564,96118,53929.0,1779,55.1,0.1489600899381675
3565,96119,,59,28.4,0.5084745762711864
3566,96120,59643.0,926,56.2,0.0831533477321814
3567,96121,90545.0,358,60.2,0.1983240223463687
3568,96122,55435.0,3266,46.6,0.1148193508879363
3569,96123,66875.0,25,58.5,0.16
3570,96124,46250.0,458,45.1,0.0633187772925764
3571,96125,111250.0,126,69.8,0.0
3572,96126,43438.0,85,62.5,0.0117647058823529
3573,96128,65577.0,685,57.2,0.1080291970802919
3574,96129,,408,62.0,0.0
3575,96130,56949.0,20119,33.1,0.3638848849346389
3576,96132,32188.0,50,64.6,0.22
3577,96133,,126,46.3,0.0
3578,96134,34896.0,2059,36.4,0.1500728508984944
3579,96135,30601.0,301,40.9,0.0
3580,96136,,44,71.0,0.0
3581,96137,49191.0,3252,57.8,0.1211562115621156
3582,96140,62500.0,953,58.2,0.1752360965372507
3583,96141,69231.0,403,56.6,0.0818858560794044
3584,96142,71184.0,885,38.0,0.207909604519774
3585,96143,51222.0,3585,36.2,0.2672245467224546
3586,96145,73875.0,2147,49.9,0.1332091290172333
3587,96146,76851.0,1145,43.8,0.245414847161572
3588,96148,73611.0,580,31.3,0.4655172413793103
3589,96150,57396.0,29327,38.8,0.250042622839022
3590,96161,98924.0,18488,41.5,0.1542081350064907
3591,97635,,170,58.2,0.0
3592,80002,63745.0,18877,35.3,0.285214811675584
3593,80003,66114.0,36480,37.0,0.2311403508771929
3594,80004,78586.0,36595,41.9,0.1954092089083208
3595,80005,107300.0,28737,43.8,0.1459442530535546
3596,80007,147421.0,13783,38.4,0.1268954509177972
3597,80010,42837.0,42807,31.4,0.2689747003994673
3598,80011,51461.0,52172,32.0,0.2454573334355593
3599,80012,56438.0,52588,33.4,0.2510648817220658
3600,80013,80055.0,74105,35.1,0.2240199716618311
3601,80014,58386.0,39333,41.0,0.2284595632166374
3602,80015,102611.0,69487,37.0,0.1738310763164333
3603,80016,123820.0,56841,37.8,0.1603595995848067
3604,80017,64248.0,37668,32.0,0.2704683020070086
3605,80018,105543.0,13397,34.6,0.176457415839367
3606,80019,87672.0,2771,32.0,0.1764705882352941
3607,80020,94439.0,50491,38.1,0.2061357469648056
3608,80021,75879.0,34097,35.5,0.2958324779306097
3609,80022,70557.0,51863,31.6,0.2120201299577733
3610,80023,130454.0,22659,41.5,0.1015931859305353
3611,80024,27368.0,216,37.2,0.0
3612,80025,129732.0,293,28.9,0.3515358361774744
3613,80026,85130.0,30714,39.6,0.1805040046884157
3614,80027,109895.0,34030,39.4,0.1717895974140464
3615,80030,52949.0,15861,35.7,0.2211714267700649
3616,80031,82271.0,35741,38.1,0.2159144959570241
3617,80033,55526.0,25755,41.7,0.1943700252378179
3618,80045,41250.0,901,28.4,0.6859045504994451
3619,80101,72743.0,495,42.3,0.1919191919191919
3620,80102,78774.0,5692,42.5,0.1842937456078707
3621,80103,76536.0,2949,42.4,0.1281790437436419
3622,80104,102500.0,31522,37.1,0.1833322758708203
3623,80105,63810.0,1198,45.0,0.1636060100166945
3624,80106,111594.0,5847,46.9,0.1262185736275012
3625,80107,106506.0,13474,43.1,0.14680124684577694
3626,80108,142096.0,27719,41.2,0.1101771348172733
3627,80109,125417.0,23665,36.2,0.15816606803296
3628,80110,59468.0,22756,36.3,0.2678414484092107
3629,80111,110499.0,33256,39.4,0.1665864806350733
3630,80112,94875.0,34092,36.7,0.240906957644022
3631,80113,68091.0,23336,39.0,0.2227031196434693
3632,80116,113026.0,4370,50.2,0.1125858123569794
3633,80117,88214.0,2794,48.3,0.1653543307086614
3634,80118,134952.0,6476,52.4,0.0994441012970969
3635,80120,71272.0,31891,41.4,0.2242325420965162
3636,80121,101500.0,19217,45.1,0.1662070042150179
3637,80122,103078.0,33117,42.7,0.1441555696470091
3638,80123,83074.0,47821,42.1,0.2014805211099726
3639,80124,110754.0,21273,38.1,0.2263902599539322
3640,80125,132905.0,10548,41.7,0.1441031475161168
3641,80126,128994.0,43356,40.3,0.1258418673309345
3642,80127,113654.0,45304,43.8,0.130805226911531
3643,80128,95050.0,36435,41.0,0.1710443255111843
3644,80129,118318.0,31302,40.2,0.1622580026835346
